play_id,user_id,user_age,user_country,subscription_tier,track_id,track_name,artist_name,album_name,album_release_year,genre_primary,genre_secondary,device_type,platform,os_version,city,state_province,country,play_seconds,completed,skips,timestamp
753,U0172,21,Germany,Student,T00070,Track A018-2,Artist 18,Album A018-1,2020,Latin Pop,Reggaeton,Desktop,Windows,10,Hamburg,HH,Germany,264,1,0,2024-10-16 08:24:42
754,U0309,26,India,Student,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Smart Speaker,Alexa,5.3,Bengaluru,KA,India,103,0,1,2024-10-18 14:22:10
755,U0148,45,India,Free,T00002,Track A001-2,Artist 1,Album A001-1,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Mumbai,MH,India,155,0,1,2024-10-26 03:42:45
756,U0422,55,Japan,Premium,T00044,Track A011-4,Artist 11,Album A011-2,2017,Pop,Dance Pop,Mobile,Android,12,Osaka,OS,Japan,140,0,0,2024-10-05 23:19:31
757,U0193,56,Japan,Free,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,Tokyo,TK,Japan,269,1,0,2024-10-26 12:25:47
758,U0565,52,UK,Free,T00090,Track A023-2,Artist 23,Album A023-1,2024,Latin Pop,Reggaeton,Mobile,iOS,17.5,London,ENG,UK,190,1,0,2024-10-21 06:14:37
759,U0120,46,UK,Premium,T00017,Track A005-1,Artist 5,Album A005-1,2018,Bollywood,Dance,Mobile,iOS,17.5,Manchester,ENG,UK,169,0,1,2024-10-24 06:40:45
760,U0143,46,USA,Premium,T00057,Track A015-1,Artist 15,Album A015-1,2017,Latin Pop,Reggaeton,Tablet,iOS,17.1,Chicago,IL,USA,248,1,0,2024-10-26 09:28:48
761,U0177,36,USA,Premium,T00091,Track A023-3,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Desktop,Windows,10,New York,NY,USA,243,1,0,2024-10-02 09:30:26
762,U0228,41,USA,Premium,T00017,Track A005-1,Artist 5,Album A005-1,2018,Bollywood,Dance,Smart Speaker,Alexa,5.3,San Francisco,CA,USA,231,1,0,2024-10-07 21:51:38
763,U0129,26,Japan,Free,T00027,Track A007-3,Artist 7,Album A007-2,2020,Pop,Dance Pop,Mobile,Android,12,Tokyo,TK,Japan,184,0,0,2024-10-04 19:34:53
764,U0080,27,Canada,Free,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Vancouver,BC,Canada,78,0,0,2024-10-21 22:26:23
765,U0526,21,UK,Premium,T00076,Track A019-4,Artist 19,Album A019-2,2020,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Edinburgh,SCT,UK,111,0,0,2024-10-23 18:31:13
766,U0068,36,UK,Student,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Manchester,ENG,UK,246,1,0,2024-10-01 11:58:05
767,U0127,52,Germany,Premium,T00078,Track A020-2,Artist 20,Album A020-1,2024,Bollywood,Dance,Mobile,Android,12,Munich,BY,Germany,287,1,0,2024-10-29 12:36:25
768,U0360,44,Canada,Premium Family,T00004,Track A001-4,Artist 1,Album A001-2,2022,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Montreal,QC,Canada,269,1,0,2024-10-08 01:35:10
769,U0285,37,Germany,Premium Family,T00075,Track A019-3,Artist 19,Album A019-2,2021,Hip-Hop,Pop Rap,Desktop,Windows,10,Berlin,BE,Germany,124,0,2,2024-10-18 02:20:47
770,U0248,38,UK,Free,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Tablet,iOS,17.1,Manchester,ENG,UK,104,0,0,2024-10-04 07:37:06
771,U0542,38,Germany,Premium,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Berlin,BE,Germany,316,1,0,2024-10-10 07:10:08
772,U0551,40,India,Free,T00001,Track A001-1,Artist 1,Album A001-1,2020,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Bengaluru,KA,India,296,1,0,2024-10-05 18:58:37
773,U0517,19,Germany,Premium,T00091,Track A023-3,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Desktop,macOS,13.5,Munich,BY,Germany,233,1,0,2024-10-18 18:57:37
774,U0451,37,Germany,Free,T00087,Track A022-3,Artist 22,Album A022-2,2020,Bollywood,Dance,Mobile,iOS,17.5,Munich,BY,Germany,266,1,0,2024-10-09 18:42:13
775,U0435,51,Canada,Premium Family,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Tablet,iOS,17.1,Toronto,ON,Canada,181,0,1,2024-10-12 01:07:11
776,U0127,52,Germany,Premium,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Mobile,iOS,17.5,Munich,BY,Germany,117,0,1,2024-10-26 05:31:35
777,U0296,58,Brazil,Premium,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,97,0,0,2024-10-02 23:18:44
778,U0395,34,USA,Premium,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,macOS,13.5,New York,NY,USA,241,1,0,2024-10-30 03:30:16
779,U0455,60,Brazil,Free,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,157,0,1,2024-10-20 18:31:05
780,U0194,35,Japan,Premium,T00009,Track A003-1,Artist 3,Album A003-1,2022,Pop,Dance Pop,Desktop,macOS,13.5,Tokyo,TK,Japan,130,0,1,2024-10-18 20:06:00
781,U0108,21,Germany,Free,T00051,Track A013-3,Artist 13,Album A013-2,2020,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Berlin,BE,Germany,225,1,0,2024-10-26 08:56:44
782,U0123,25,USA,Student,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Desktop,macOS,13.5,Chicago,IL,USA,233,1,0,2024-10-20 10:45:40
783,U0173,36,Brazil,Premium,T00009,Track A003-1,Artist 3,Album A003-1,2022,Pop,Dance Pop,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,167,0,1,2024-10-10 15:57:08
784,U0126,44,Germany,Free,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Munich,BY,Germany,154,0,2,2024-10-25 05:30:19
785,U0280,18,Germany,Free,T00083,Track A021-3,Artist 21,Album A021-2,2017,Bollywood,Dance,Desktop,macOS,13.5,Munich,BY,Germany,193,0,1,2024-10-18 06:53:00
786,U0497,40,USA,Premium,T00066,Track A017-2,Artist 17,Album A017-1,2024,Pop,Dance Pop,Desktop,Windows,10,Austin,TX,USA,249,1,0,2024-10-08 03:42:11
787,U0126,44,Germany,Free,T00033,Track A009-1,Artist 9,Album A009-1,2019,K-Pop,Pop,Desktop,macOS,13.5,Munich,BY,Germany,143,0,0,2024-10-25 03:21:57
788,U0031,27,Brazil,Student,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,265,1,0,2024-10-03 13:34:39
789,U0028,38,UK,Free,T00023,Track A006-3,Artist 6,Album A006-2,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,London,ENG,UK,229,1,0,2024-10-30 08:23:28
790,U0311,49,India,Student,T00080,Track A020-4,Artist 20,Album A020-2,2018,Bollywood,Dance,Tablet,iOS,17.1,Mumbai,MH,India,247,1,0,2024-10-05 16:14:12
791,U0533,50,Japan,Premium,T00064,Track A016-4,Artist 16,Album A016-2,2021,Latin Pop,Reggaeton,Desktop,macOS,13.5,Osaka,OS,Japan,158,0,1,2024-10-10 19:16:03
792,U0517,19,Germany,Premium,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Tablet,iOS,17.1,Munich,BY,Germany,259,1,0,2024-10-17 16:20:28
793,U0560,43,Germany,Student,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Munich,BY,Germany,280,1,0,2024-10-21 21:27:35
794,U0393,47,Germany,Free,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Desktop,Windows,10,Munich,BY,Germany,187,1,0,2024-10-19 06:27:49
795,U0034,18,USA,Student,T00023,Track A006-3,Artist 6,Album A006-2,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,San Francisco,CA,USA,281,1,0,2024-10-15 17:04:21
796,U0504,39,UK,Premium,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Manchester,ENG,UK,237,1,0,2024-10-16 04:02:30
797,U0113,50,UK,Premium Family,T00073,Track A019-1,Artist 19,Album A019-1,2017,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,London,ENG,UK,226,1,0,2024-10-24 19:32:11
798,U0553,26,India,Premium,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Hyderabad,TG,India,207,1,0,2024-10-24 02:28:35
799,U0519,42,India,Free,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Desktop,macOS,13.5,Hyderabad,TG,India,196,1,0,2024-10-13 18:52:21
800,U0362,34,India,Student,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Desktop,Windows,10,Hyderabad,TG,India,69,0,0,2024-10-03 23:33:50
801,U0376,53,USA,Premium Family,T00045,Track A012-1,Artist 12,Album A012-1,2021,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Chicago,IL,USA,68,0,2,2024-10-29 08:22:15
802,U0350,17,Japan,Free,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Tokyo,TK,Japan,169,0,1,2024-10-21 18:49:43
803,U0360,44,Canada,Premium Family,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Smart Speaker,Alexa,5.3,Montreal,QC,Canada,147,0,1,2024-10-12 20:32:50
804,U0087,45,USA,Premium,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Mobile,iOS,17.5,Chicago,IL,USA,110,0,0,2024-10-15 19:14:55
805,U0552,51,Germany,Premium Family,T00042,Track A011-2,Artist 11,Album A011-1,2023,Pop,Dance Pop,Mobile,iOS,17.5,Berlin,BE,Germany,225,1,0,2024-10-23 08:59:54
806,U0582,49,Brazil,Premium,T00066,Track A017-2,Artist 17,Album A017-1,2024,Pop,Dance Pop,Desktop,macOS,13.5,São Paulo,SP,Brazil,63,0,2,2024-10-13 22:38:00
807,U0023,56,Brazil,Premium Family,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Desktop,macOS,13.5,São Paulo,SP,Brazil,177,0,0,2024-10-28 16:30:36
808,U0501,31,USA,Premium,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Smart Speaker,Alexa,5.3,San Francisco,CA,USA,167,0,2,2024-10-10 23:54:02
809,U0348,33,India,Premium,T00022,Track A006-2,Artist 6,Album A006-1,2018,Latin Pop,Reggaeton,Tablet,iOS,17.1,Bengaluru,KA,India,172,0,0,2024-10-15 12:58:01
810,U0509,40,UK,Premium,T00082,Track A021-2,Artist 21,Album A021-1,2023,Bollywood,Dance,Mobile,iOS,17.5,London,ENG,UK,139,0,0,2024-10-27 00:17:30
811,U0305,44,Japan,Premium,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Tokyo,TK,Japan,219,1,0,2024-10-11 23:10:34
812,U0593,47,UK,Premium,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Edinburgh,SCT,UK,153,0,2,2024-10-17 08:26:41
813,U0487,42,Japan,Free,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Mobile,Android,12,Tokyo,TK,Japan,256,1,0,2024-10-17 20:39:10
814,U0310,19,Canada,Premium,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Desktop,Windows,10,Vancouver,BC,Canada,226,1,0,2024-10-22 00:22:38
815,U0205,36,India,Premium Family,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Hyderabad,TG,India,219,1,0,2024-10-13 04:44:40
816,U0561,35,India,Free,T00024,Track A006-4,Artist 6,Album A006-2,2024,Latin Pop,Reggaeton,Mobile,iOS,17.5,Mumbai,MH,India,234,1,0,2024-10-31 11:29:28
817,U0192,55,Japan,Free,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Tokyo,TK,Japan,226,1,0,2024-10-11 08:06:28
818,U0479,18,Japan,Student,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Smart Speaker,Alexa,5.3,Tokyo,TK,Japan,259,1,0,2024-10-26 20:39:46
819,U0445,45,UK,Premium,T00073,Track A019-1,Artist 19,Album A019-1,2017,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,London,ENG,UK,87,0,1,2024-10-31 10:13:35
820,U0474,38,Canada,Free,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Mobile,Android,12,Montreal,QC,Canada,244,1,0,2024-10-08 07:18:48
821,U0308,34,Germany,Premium,T00056,Track A014-4,Artist 14,Album A014-2,2021,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Munich,BY,Germany,274,1,0,2024-10-16 11:15:28
822,U0066,49,Brazil,Premium,T00082,Track A021-2,Artist 21,Album A021-1,2023,Bollywood,Dance,Mobile,Android,12,Rio de Janeiro,RJ,Brazil,152,0,2,2024-10-21 00:31:31
823,U0165,60,Brazil,Free,T00033,Track A009-1,Artist 9,Album A009-1,2019,K-Pop,Pop,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,145,0,0,2024-10-30 04:29:10
824,U0154,26,India,Free,T00025,Track A007-1,Artist 7,Album A007-1,2021,Pop,Dance Pop,Mobile,iOS,17.5,Mumbai,MH,India,256,1,0,2024-10-12 22:07:44
825,U0476,17,Brazil,Premium Family,T00063,Track A016-3,Artist 16,Album A016-2,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,São Paulo,SP,Brazil,183,0,0,2024-10-22 04:07:54
826,U0207,42,UK,Free,T00021,Track A006-1,Artist 6,Album A006-1,2020,Latin Pop,Reggaeton,Desktop,Windows,10,Edinburgh,SCT,UK,70,0,1,2024-10-07 14:57:11
827,U0564,36,Brazil,Premium,T00023,Track A006-3,Artist 6,Album A006-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,316,1,0,2024-10-03 01:12:15
828,U0021,32,India,Premium Family,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Mobile,iOS,17.5,Bengaluru,KA,India,214,0,0,2024-10-16 05:43:32
829,U0417,42,Germany,Premium,T00047,Track A012-3,Artist 12,Album A012-2,2023,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Berlin,BE,Germany,179,0,2,2024-10-05 09:12:52
830,U0144,53,UK,Premium,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Mobile,iOS,17.5,London,ENG,UK,241,1,0,2024-10-28 17:13:55
831,U0124,23,USA,Premium,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Chicago,IL,USA,308,1,0,2024-10-29 04:14:16
832,U0538,48,Brazil,Premium,T00033,Track A009-1,Artist 9,Album A009-1,2019,K-Pop,Pop,Desktop,macOS,13.5,São Paulo,SP,Brazil,145,0,1,2024-10-05 09:08:50
833,U0338,18,Germany,Premium,T00075,Track A019-3,Artist 19,Album A019-2,2021,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Munich,BY,Germany,258,1,0,2024-10-19 22:19:31
834,U0242,54,USA,Free,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Mobile,Android,12,Austin,TX,USA,107,0,1,2024-10-08 00:05:45
835,U0451,37,Germany,Free,T00053,Track A014-1,Artist 14,Album A014-1,2017,Hip-Hop,Pop Rap,Desktop,Windows,10,Munich,BY,Germany,86,0,1,2024-10-29 14:47:42
836,U0116,27,Canada,Free,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Tablet,iOS,17.1,Vancouver,BC,Canada,193,1,0,2024-10-21 13:44:27
837,U0285,37,Germany,Premium Family,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Desktop,Windows,10,Berlin,BE,Germany,237,1,0,2024-10-24 01:40:24
838,U0316,30,USA,Free,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Austin,TX,USA,74,0,2,2024-10-30 09:49:31
839,U0056,18,Canada,Free,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Toronto,ON,Canada,149,0,1,2024-10-12 15:14:33
840,U0372,49,Brazil,Free,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Mobile,iOS,17.5,São Paulo,SP,Brazil,276,1,0,2024-10-26 23:12:58
841,U0454,59,Canada,Premium,T00050,Track A013-2,Artist 13,Album A013-1,2018,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Vancouver,BC,Canada,298,1,0,2024-10-20 01:50:58
842,U0262,30,India,Premium,T00039,Track A010-3,Artist 10,Album A010-2,2017,Pop,Dance Pop,Mobile,iOS,17.5,Hyderabad,TG,India,159,0,0,2024-10-12 10:19:52
843,U0450,16,UK,Free,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Desktop,Windows,10,London,ENG,UK,254,1,0,2024-10-20 17:21:38
844,U0083,50,Germany,Free,T00063,Track A016-3,Artist 16,Album A016-2,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Berlin,BE,Germany,297,1,0,2024-10-21 01:08:05
845,U0433,30,Canada,Free,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Mobile,Android,12,Montreal,QC,Canada,198,1,0,2024-10-13 16:03:07
846,U0431,24,Japan,Free,T00078,Track A020-2,Artist 20,Album A020-1,2024,Bollywood,Dance,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,242,1,0,2024-10-27 14:08:56
847,U0029,38,Japan,Premium,T00007,Track A002-3,Artist 2,Album A002-2,2018,Bollywood,Dance,Smart Speaker,Alexa,5.3,Tokyo,TK,Japan,220,1,0,2024-10-09 22:04:19
848,U0140,36,Germany,Premium,T00001,Track A001-1,Artist 1,Album A001-1,2020,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Hamburg,HH,Germany,219,1,0,2024-10-10 17:06:16
849,U0590,40,India,Free,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,Bengaluru,KA,India,148,0,2,2024-10-08 15:52:35
850,U0134,28,India,Premium,T00077,Track A020-1,Artist 20,Album A020-1,2024,Bollywood,Dance,Smart Speaker,Alexa,5.3,Hyderabad,TG,India,255,1,0,2024-10-20 22:03:10
851,U0463,44,UK,Free,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Edinburgh,SCT,UK,150,0,2,2024-10-07 11:33:00
852,U0336,34,Germany,Free,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Mobile,Android,12,Berlin,BE,Germany,182,1,0,2024-10-05 02:19:54
853,U0403,54,Canada,Premium,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Toronto,ON,Canada,64,0,2,2024-10-11 21:32:47
854,U0235,45,Germany,Premium,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Desktop,macOS,13.5,Munich,BY,Germany,151,0,0,2024-10-10 14:59:48
855,U0051,45,Brazil,Premium,T00052,Track A013-4,Artist 13,Album A013-2,2022,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,214,1,0,2024-10-21 19:42:31
856,U0092,22,Brazil,Premium,T00048,Track A012-4,Artist 12,Album A012-2,2024,Pop,Dance Pop,Mobile,Android,12,São Paulo,SP,Brazil,111,0,2,2024-10-28 12:53:09
857,U0446,37,Canada,Premium,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Toronto,ON,Canada,111,0,0,2024-10-24 23:43:31
858,U0196,42,UK,Free,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Desktop,Windows,10,Edinburgh,SCT,UK,176,0,0,2024-10-24 23:44:51
859,U0221,32,Canada,Premium,T00037,Track A010-1,Artist 10,Album A010-1,2020,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Montreal,QC,Canada,183,0,0,2024-10-10 04:37:26
860,U0030,25,India,Premium Family,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Desktop,Windows,10,Hyderabad,TG,India,217,0,0,2024-10-12 10:21:38
861,U0379,57,USA,Premium,T00075,Track A019-3,Artist 19,Album A019-2,2021,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,New York,NY,USA,99,0,0,2024-10-23 05:47:59
862,U0332,53,Japan,Premium,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Desktop,macOS,13.5,Tokyo,TK,Japan,236,1,0,2024-10-11 07:15:05
863,U0434,46,UK,Free,T00095,Track A024-3,Artist 24,Album A024-2,2023,K-Pop,Pop,Tablet,iOS,17.1,Edinburgh,SCT,UK,94,0,0,2024-10-13 10:31:28
864,U0054,21,Japan,Student,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Mobile,Android,12,Osaka,OS,Japan,290,1,0,2024-10-23 20:40:33
865,U0047,60,UK,Free,T00001,Track A001-1,Artist 1,Album A001-1,2020,Hip-Hop,Pop Rap,Desktop,Windows,10,Manchester,ENG,UK,218,1,0,2024-10-25 11:50:02
866,U0405,49,Brazil,Premium,T00086,Track A022-2,Artist 22,Album A022-1,2020,Bollywood,Dance,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,318,1,0,2024-10-07 10:04:07
867,U0043,16,Japan,Premium,T00075,Track A019-3,Artist 19,Album A019-2,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Osaka,OS,Japan,127,0,1,2024-10-13 15:15:42
868,U0480,31,India,Free,T00017,Track A005-1,Artist 5,Album A005-1,2018,Bollywood,Dance,Mobile,iOS,17.5,Mumbai,MH,India,236,1,0,2024-10-16 09:42:05
869,U0146,26,Japan,Free,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Mobile,iOS,17.5,Tokyo,TK,Japan,79,0,1,2024-10-16 04:59:07
870,U0288,34,UK,Premium,T00096,Track A024-4,Artist 24,Album A024-2,2024,K-Pop,Pop,Desktop,Windows,10,Manchester,ENG,UK,155,0,1,2024-10-21 21:05:11
871,U0271,48,Canada,Premium,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Desktop,Windows,10,Toronto,ON,Canada,284,1,0,2024-10-22 03:42:54
872,U0504,39,UK,Premium,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Tablet,iOS,17.1,Manchester,ENG,UK,256,1,0,2024-10-31 21:45:12
873,U0194,35,Japan,Premium,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Mobile,iOS,17.5,Tokyo,TK,Japan,131,0,1,2024-10-12 03:48:25
874,U0168,18,Canada,Free,T00091,Track A023-3,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Desktop,macOS,13.5,Vancouver,BC,Canada,110,0,1,2024-10-22 04:28:39
875,U0042,52,USA,Free,T00057,Track A015-1,Artist 15,Album A015-1,2017,Latin Pop,Reggaeton,Desktop,Windows,10,San Francisco,CA,USA,194,1,0,2024-10-28 05:26:34
876,U0116,27,Canada,Free,T00093,Track A024-1,Artist 24,Album A024-1,2017,K-Pop,Pop,Mobile,Android,12,Vancouver,BC,Canada,170,0,1,2024-10-07 00:04:03
877,U0185,56,India,Premium Family,T00022,Track A006-2,Artist 6,Album A006-1,2018,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Bengaluru,KA,India,263,1,0,2024-10-25 16:43:20
878,U0600,47,Germany,Premium,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Tablet,iOS,17.1,Berlin,BE,Germany,201,1,0,2024-10-01 04:48:24
879,U0185,56,India,Premium Family,T00054,Track A014-2,Artist 14,Album A014-1,2024,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Bengaluru,KA,India,249,1,0,2024-10-12 22:47:39
880,U0097,43,Japan,Free,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Mobile,iOS,17.5,Tokyo,TK,Japan,230,1,0,2024-10-14 19:12:41
881,U0125,55,India,Free,T00051,Track A013-3,Artist 13,Album A013-2,2020,Hip-Hop,Pop Rap,Desktop,Windows,10,Hyderabad,TG,India,298,1,0,2024-10-29 15:47:39
882,U0332,53,Japan,Premium,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Mobile,iOS,17.5,Tokyo,TK,Japan,190,0,2,2024-10-04 22:26:43
883,U0492,31,India,Student,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Bengaluru,KA,India,213,1,0,2024-10-14 01:46:43
884,U0338,18,Germany,Premium,T00006,Track A002-2,Artist 2,Album A002-1,2022,Bollywood,Dance,Smart Speaker,Alexa,5.3,Munich,BY,Germany,309,1,0,2024-10-31 05:06:27
885,U0583,60,USA,Premium,T00017,Track A005-1,Artist 5,Album A005-1,2018,Bollywood,Dance,Mobile,Android,12,San Francisco,CA,USA,257,1,0,2024-10-03 08:43:08
886,U0331,38,UK,Free,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Smart Speaker,Alexa,5.3,London,ENG,UK,205,1,0,2024-10-04 10:23:58
887,U0391,52,Brazil,Premium,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Desktop,macOS,13.5,Rio de Janeiro,RJ,Brazil,129,0,1,2024-10-13 09:17:14
888,U0092,22,Brazil,Premium,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Mobile,Android,12,São Paulo,SP,Brazil,177,0,1,2024-10-08 21:50:22
889,U0158,46,Brazil,Free,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Desktop,Windows,10,Rio de Janeiro,RJ,Brazil,257,1,0,2024-10-24 19:52:33
890,U0318,60,Brazil,Student,T00088,Track A022-4,Artist 22,Album A022-2,2019,Bollywood,Dance,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,171,1,0,2024-10-07 08:57:36
891,U0377,55,Canada,Premium,T00066,Track A017-2,Artist 17,Album A017-1,2024,Pop,Dance Pop,Mobile,Android,12,Montreal,QC,Canada,188,1,0,2024-10-24 18:27:07
892,U0488,27,India,Premium,T00035,Track A009-3,Artist 9,Album A009-2,2021,K-Pop,Pop,Tablet,iOS,17.1,Hyderabad,TG,India,184,0,1,2024-10-30 03:26:51
